id,ftemp,age,educ,annualinc,marital,children,race,homeowner,state
5171006,0,30,16,44410.102,1,2,2,0,32
5172002,1,35,12,18334.359,4,2,1,1,32
5172003,1,26,9,12271.212,1,1,1,1,32
5173001,0,44,12,5886.6758,1,1,1,1,47
5173171,1,27,12,26295.453,1,2,1,1,47
5174004,0,32,10,6728.1304,1,2,1,0,47
5174005,1,29,12,3506.0605,4,0,1,0,47
5174021,1,42,12,31825.68,1,1,1,1,47
5174172,1,44,11,41803.93,1,4,1,1,47
5175005,1,39,12,730.42926,1,4,1,1,47
5175007,1,28,12,3646.303,1,2,1,1,47
5175173,1,47,9,27697.879,1,1,1,1,47
5175178,1,24,11,16113.854,1,1,1,1,47
5175180,1,25,12,30385.857,1,0,1,0,10
5177004,1,38,14,7012.1211,2,0,2,0,24
5177005,0,34,10,560.96967,2,0,2,0,24
5177170,1,46,14,65446.465,1,1,2,0,24
5178004,1,33,12,21036.363,1,2,1,1,23
5179004,1,30,12,37397.98,1,2,1,1,23
5179172,1,31,13,30444.293,1,1,1,1,1
5180001,0,51,10,16604.703,1,1,2,1,23
5180174,1,35,14,32723.232,1,2,2,1,23
5182005,1,40,11,115115.66,1,2,2,1,17
5182007,0,37,12,607.71716,4,0,2,0,23
5182010,1,32,12,47010.43,1,2,2,1,23
5182011,1,26,15,15192.929,2,0,2,0,14
5182171,1,38,12,38414.738,1,2,2,1,23
5182175,1,34,11,36394.078,1,3,2,1,23
5186004,1,34,12,33891.918,1,3,1,1,17
5186171,1,39,17,107519.19,1,0,1,1,9
5194174,1,33,16,37164.242,1,3,1,0,32
5195002,1,35,13,50253.535,4,2,1,1,9
5195003,1,34,17,146670.2,1,1,1,1,9
5196003,1,35,12,42072.727,1,1,1,1,9
5197172,1,36,16,57437.453,1,0,1,1,9
5197173,1,40,13,60925.98,1,1,1,1,9
5199003,1,24,12,49395.719,1,1,2,0,42
5199173,1,53,12,61940.402,1,0,2,1,9
5200002,1,27,14,38566.664,4,0,2,0,42
5202004,1,32,13,24819.402,1,1,1,0,42
5202177,1,27,11,12913.989,1,3,1,0,42
5203006,1,26,17,40456.434,2,0,1,0,20
5204001,0,57,12,70498.695,1,0,1,0,20
5204004,1,30,13,24916.404,4,0,1,0,20
5204172,1,32,14,79470.703,1,0,1,1,20
5209003,1,33,12,29217.172,1,2,2,1,21
5209004,1,31,16,64277.777,2,0,2,0,4
5209006,0,28,15,1.1686869,2,0,2,0,21
5214001,1,43,12,58784.949,1,0,1,1,2
5225172,1,31,14,43241.414,1,0,1,1,5
5228003,1,36,10,50721.008,1,2,1,1,4
5228004,1,28,15,52766.211,1,2,1,1,4
5230003,1,38,14,17982.584,4,3,2,0,39
5230004,0,37,8,20877.422,5,0,2,0,39
5230176,1,33,14,61402.805,1,2,2,1,39
5233003,1,38,12,46747.473,4,1,1,1,42
5233171,1,41,16,87768.383,1,2,1,1,2
5233173,1,34,16,95832.32,1,1,1,0,42
5234003,1,37,16,58116.461,1,5,2,1,24
5235005,1,35,11,30736.465,1,2,1,1,37
5235175,1,32,12,59603.027,1,2,1,1,37
5237001,1,49,17,53067.73,4,0,1,1,21
5237170,1,50,17,117326.81,1,0,1,1,21
5238001,1,53,12,159175.14,1,0,1,1,21
5238004,1,34,12,64277.777,1,0,1,1,4
5238005,1,32,12,56096.969,1,0,1,0,21
5238171,1,45,12,65563.328,1,2,1,1,21
5247003,1,34,8,25769.545,1,2,1,0,4
5253001,1,57,17,68751.508,1,0,1,1,4
5253003,1,27,15,21036.363,2,0,1,0,4
5257003,1,39,14,91274.445,1,4,2,1,19
5259009,1,28,12,12037.475,1,2,2,0,42
5259170,1,41,14,116819.6,1,2,2,1,42
5261004,1,24,16,42773.938,1,0,4,0,42
5261170,1,30,16,83561.109,1,0,4,0,31
5262171,1,40,12,38309.555,1,0,2,0,42
5264001,1,52,12,76490.555,1,0,2,1,42
5264005,1,23,15,26879.797,2,0,2,0,42
5264170,1,28,14,86015.352,1,0,2,0,42
5268003,0,30,14,9008.2383,1,2,1,0,2
5273004,1,36,11,3506.0605,2,0,2,0,45
5274001,0,48,9,1.1686869,4,0,2,0,45
5274170,1,49,11,43241.414,1,0,2,1,45
5276001,1,49,12,35107.352,3,0,1,1,14
5276170,1,29,12,28165.354,1,1,1,0,14
5276171,0,39,12,38332.93,1,1,1,1,14
5277170,1,35,17,51281.98,1,2,2,1,17
5281170,1,41,14,106116.77,1,3,2,1,42
5282004,1,27,12,64289.465,1,0,1,1,5
5283003,1,39,17,102909.89,1,2,1,1,42
5287006,1,26,12,16361.616,5,0,2,0,32
5287172,1,36,8,23140,1,2,2,1,32
5290004,1,34,12,37468.102,5,0,2,1,32
5290021,1,42,12,17693.918,4,0,2,0,32
5290022,1,43,14,58434.344,1,1,2,1,32
5292005,1,42,11,14690.394,4,0,2,0,32
5292006,1,40,9,1.1686869,5,0,2,0,32
5292008,1,36,12,53105.129,5,3,2,1,32
5292015,1,26,12,14469.512,2,0,2,0,32
5292172,1,45,6,13652.6,1,1,2,0,32
5294001,1,51,11,40960.137,1,3,2,0,32
5294003,1,29,12,78255.273,1,1,2,1,32
5295001,1,56,6,31320.807,1,0,2,0,32
5295007,1,42,8,18698.99,1,1,2,0,32
5295174,1,35,12,45578.785,1,1,2,0,32
5299003,1,38,8,16110.348,2,0,2,0,23
5302008,1,27,14,17573.545,1,2,2,0,45
5302176,1,35,12,30124.072,1,1,2,0,23
5302177,1,42,11,40319.695,1,3,2,1,23
5303170,1,39,10,37397.98,1,0,2,1,23
5305007,1,34,12,13907.373,2,0,2,0,23
5305021,1,42,15,34628.191,1,2,2,1,23
5306171,0,27,10,13491.321,1,1,2,0,23
5308170,0,56,10,8134.0605,1,0,2,0,42
5308172,0,37,12,31746.209,1,2,2,0,42
5310001,1,59,17,41254.645,3,0,1,1,4
5310003,1,34,17,97117.875,1,2,1,1,4
5310005,1,30,12,23256.867,1,4,1,0,2
5312001,1,49,17,45944.586,2,0,1,0,46
5314004,1,29,13,30385.857,1,1,2,0,32
5314171,1,29,13,34616.504,1,2,2,1,32
5315005,1,27,12,40962.473,1,1,2,0,32
5315170,1,38,8,15777.272,1,1,2,1,32
5315171,1,35,12,20241.656,1,3,2,1,32
5317002,0,31,12,11598.048,2,0,2,0,15
5321007,1,44,17,143631.61,1,2,2,1,19
5323170,1,27,14,44410.102,1,0,2,0,17
5324004,0,38,9,1430.4727,4,0,1,0,21
5324010,1,29,12,49103.547,4,0,1,0,21
5324011,1,24,11,9349.4951,2,0,1,0,21
5324172,1,46,12,58249.691,1,0,1,1,21
5325001,1,58,12,113450.27,1,0,2,1,21
5326004,0,31,12,27384.67,1,0,2,0,21
5332172,1,35,12,45578.785,1,3,2,0,19
5332174,1,35,12,43241.414,1,3,2,0,19
5332177,1,43,12,91330.539,1,2,2,1,19
5332180,1,37,12,8469.4736,1,3,2,0,19
5333001,1,51,10,33190.707,5,0,2,0,45
5338002,1,36,14,58784.949,1,0,2,1,5
5340004,1,34,12,55536,1,2,1,1,6
5340006,1,28,14,65014.051,1,3,1,1,6
5340171,1,33,13,20101.414,1,2,1,0,44
5343005,1,38,16,47214.949,1,1,2,1,10
5343178,1,29,12,47212.609,1,2,2,0,29
5348007,1,27,12,44994.441,1,4,2,1,8
5349004,1,50,10,21036.363,4,0,2,1,42
5351005,1,36,11,26996.666,1,4,1,1,48
5351006,0,34,12,49201.715,1,0,1,1,48
5351009,1,30,12,18688.471,2,0,1,0,48
5351010,1,29,13,44995.613,1,5,1,1,48
5351171,1,43,12,56657.938,1,2,1,1,48
5352003,1,36,12,50837.879,1,2,1,1,22
5352005,1,34,12,80405.656,1,1,1,1,22
5352006,1,30,16,50393.777,5,0,1,1,22
5353007,1,28,12,17647.172,2,0,3,0,4
5353173,1,29,12,22205.051,1,4,4,0,4
5355002,1,56,10,40319.695,1,0,2,1,34
5355004,0,36,12,1.1686869,2,0,2,0,34
5359001,1,56,4,15543.535,4,0,2,0,32
5360003,1,29,13,31554.545,2,0,2,0,32
5360004,1,27,12,3809.9192,2,0,2,0,32
5362002,1,36,15,42306.465,1,2,2,1,32
5363001,1,49,12,35060.605,1,1,2,1,32
5364004,1,30,13,32723.232,1,3,2,1,32
5364170,1,37,12,33891.918,1,2,2,1,32
5364173,1,30,12,20522.141,1,1,2,0,32
5366003,1,42,8,84145.453,1,1,2,1,32
5366004,1,41,7,7012.1211,2,0,2,0,32
5366005,1,40,14,60187.371,5,3,2,0,32
5366007,1,37,12,30268.988,1,1,2,1,32
5366011,1,32,15,58337.34,1,2,2,1,32
5369003,1,37,11,33190.707,1,2,1,0,9
5370170,1,39,14,51422.223,1,3,2,1,9
5375001,1,45,12,15192.929,5,0,2,1,10
5379001,1,50,13,45491.137,1,0,2,1,4
5379004,1,29,15,9933.8379,4,0,2,0,4
5379171,1,29,12,44410.102,1,3,2,0,4
5383002,1,34,12,42329.836,1,2,1,1,19
5384171,1,32,12,55278.887,1,1,1,1,19
5384173,1,29,15,36748.188,1,0,1,1,19
5390021,1,40,12,36053.988,2,0,2,1,19
5391002,0,27,11,2221.6736,2,0,2,0,19
5392002,1,40,12,23326.99,3,2,2,0,19
5393004,1,39,11,31437.676,4,0,2,0,19
5394005,1,32,15,30970.201,2,0,2,0,19
5395003,0,36,12,23585.27,5,0,2,1,21
5395004,0,36,12,29953.443,1,2,2,0,21
5396001,1,53,11,36082.039,1,2,2,1,23
5396003,1,30,14,51422.223,1,1,2,1,42
5403001,1,48,12,65303.883,1,0,2,1,10
5403005,1,24,13,21036.363,2,0,2,1,10
5403170,1,33,14,63109.09,1,0,2,1,10
5406171,1,33,12,51188.484,1,3,2,1,10
5407002,1,33,12,11135.248,2,0,2,1,1
5413001,1,46,17,117219.29,1,0,1,1,46
5414172,1,36,15,72458.586,1,2,1,0,4
5416004,0,38,12,6427.7778,4,0,2,0,39
5417002,1,36,12,10970.463,5,0,1,0,39
5419003,1,23,12,37514.848,1,1,2,0,39
5419171,1,25,12,38820.27,1,1,2,0,39
5419173,1,40,14,20286.066,1,2,2,0,39
5420003,1,25,12,67783.836,2,0,1,0,4
5420171,1,41,14,35878.688,1,1,1,1,36
5424001,1,46,12,81808.078,1,1,2,0,4
5425001,1,50,13,21094.797,4,0,2,0,4
5427004,1,26,12,23724.344,1,3,2,0,39
5428001,0,57,4,8807.2236,1,1,2,1,39
5428005,1,34,12,15170.724,1,0,2,1,32
5430007,0,33,11,5165.5957,2,0,2,0,39
5430008,1,27,12,5645.9263,2,0,2,0,39
5430009,1,37,12,15708.319,4,0,2,1,39
5430178,1,40,12,35060.605,1,3,2,0,39
5432003,1,44,9,14608.586,1,1,1,1,41
5433001,1,59,8,49084.848,1,0,1,1,41
5433170,1,35,12,40603.688,1,1,1,1,41
5434002,1,35,12,21679.141,1,2,1,1,42
5434170,1,43,8,36229.293,1,2,1,1,42
5437005,0,37,12,8779.1758,4,0,1,0,12
5437006,1,35,12,44472.039,1,1,1,1,14
5437012,1,24,14,12064.354,2,0,1,0,9
5437178,1,33,12,31671.414,1,3,1,0,12
5437181,1,40,17,180562.11,1,0,1,0,14
5437182,1,42,12,53050.203,1,2,1,1,12
5438001,1,58,13,57775.203,1,1,1,1,12
5438004,1,34,13,36229.293,1,2,1,0,12
5438006,1,28,14,15192.929,2,0,1,0,12
5438174,1,26,12,36821.816,1,1,1,1,23
5439001,0,55,6,71299.25,1,0,1,1,4
5439175,0,39,9,24028.201,1,1,1,1,4
5439178,1,36,14,86482.828,1,1,1,1,4
5439181,1,33,17,52170.18,1,1,1,0,4
5439182,1,35,14,61239.191,1,1,2,1,4
5439183,1,28,16,64862.121,1,0,1,0,4
5440001,1,44,8,32602.857,1,1,3,1,39
5440170,1,24,12,29217.172,1,0,1,1,39
5442170,1,42,8,32284.975,1,2,3,1,39
5443170,1,32,12,18231.516,1,6,2,0,39
5443171,1,29,12,17062.828,1,0,2,1,39
5444003,1,41,17,82976.766,1,1,2,1,39
5444172,1,33,11,45345.051,1,2,2,1,39
5446170,1,34,10,36089.051,1,1,2,1,32
5447004,1,25,12,26879.797,1,1,2,0,45
5449002,1,38,10,30385.857,1,2,2,1,32
5451003,1,35,12,44865.887,1,2,2,1,32
5452172,1,41,12,56564.441,1,1,1,1,32
5453001,1,49,7,50328.332,1,2,2,1,23
5458004,1,35,12,35060.605,1,3,2,1,23
5459001,1,46,10,40904.039,1,0,2,1,23
5459177,1,27,14,33891.918,1,2,2,0,23
5462004,0,30,12,23373.736,1,4,2,1,23
5462005,1,28,12,29918.383,1,2,2,1,23
5463004,0,36,12,32405.35,1,5,2,0,23
5464004,1,41,11,16127.878,1,1,2,1,23
5464177,1,33,12,72458.586,1,2,2,1,17
5464179,0,33,12,34593.129,1,2,2,0,17
5465001,1,49,12,34028.656,1,0,2,1,17
5468002,1,35,16,52249.652,1,1,1,0,25
5471170,1,57,10,29450.908,1,0,2,0,9
5474001,1,50,12,31554.545,1,3,3,0,42
5474004,1,27,12,20101.414,1,0,1,0,42
5474170,1,37,9,30385.857,1,2,3,0,42
5475171,1,36,10,55278.887,1,2,1,1,42
5475174,1,39,14,58247.352,1,2,1,1,42
5476002,1,32,15,19867.676,1,2,2,0,4
5477003,0,34,12,9164.8418,2,0,2,0,34
5478003,0,32,10,27798.385,1,3,2,1,21
5478004,0,30,12,10279.77,2,0,2,0,21
5480001,1,46,13,67316.359,1,4,1,1,4
5488003,1,35,12,21620.707,4,0,2,1,32
5488004,1,31,17,59603.027,1,0,2,1,32
5488173,1,27,12,31320.807,1,3,2,1,32
5488174,1,26,12,28165.354,1,0,2,0,32
5489001,1,48,10,54110.199,1,1,2,0,32
5489005,1,23,12,40904.039,1,1,2,0,32
5490008,1,31,14,56096.969,1,2,2,1,19
5490009,1,25,14,46163.129,5,0,2,0,19
5491005,1,29,14,67082.625,2,0,2,1,19
5491170,1,43,17,127620.6,1,2,2,1,19
5491171,1,38,17,112193.94,1,2,2,1,19
5493004,1,32,12,15426.666,1,2,2,0,12
5494002,1,31,10,38706.906,2,0,2,1,21
5494003,0,29,9,4908.4849,1,5,2,0,21
5494005,0,24,12,3038.5857,2,0,2,0,21
5495001,0,43,9,5525.5513,4,0,2,0,21
5499002,1,40,16,57374.344,1,3,2,1,12
5499005,0,34,16,12586.757,5,0,2,0,24
5499006,1,27,12,15192.929,2,0,2,0,24
5501012,1,23,11,29217.172,2,0,2,0,15
5504001,1,49,12,63903.797,1,2,1,1,22
5505003,1,35,16,87067.172,1,2,1,1,22
5505170,1,40,13,11336.263,1,2,1,1,22
5506004,1,41,13,50253.535,1,3,1,1,4
5506171,1,45,16,100974.55,1,2,1,1,31
5510001,1,54,6,63548.516,1,0,2,1,39
5512003,1,34,12,22088.182,1,2,2,1,39
5513004,0,36,12,233.73737,2,0,2,0,9
5516002,1,37,12,67152.742,2,0,1,0,20
5516021,1,42,17,87043.797,1,2,1,1,20
5516173,1,59,12,33425.613,1,0,1,1,20
5516174,1,37,15,67199.492,1,0,1,0,38
5517004,1,30,14,59030.371,4,0,1,1,4
5518003,1,36,12,58668.078,1,3,1,1,4
5518005,1,29,12,130472.2,2,0,5,1,4
5521170,1,38,12,61356.059,1,2,2,1,37
5522001,1,57,12,60771.715,1,0,1,1,4
5522003,1,31,14,72458.586,1,0,1,0,4
5523003,1,38,16,25989.258,1,2,1,0,4
5523006,1,26,12,22298.545,2,0,1,0,4
5526170,1,38,16,63181.547,1,4,2,1,42
5526172,0,43,12,8596.8604,1,2,2,0,42
5530173,1,39,14,54928.281,1,2,1,1,17
5531001,1,44,15,40770.809,1,1,1,1,49
5532001,1,54,4,31554.545,1,2,2,1,32
5534001,1,45,8,87414.273,1,0,2,0,32
5536003,1,37,12,42300.621,1,2,2,0,19
5537004,1,35,11,16123.204,1,3,2,0,23
5537008,1,26,12,15192.929,1,2,2,0,23
5538003,0,26,12,8652.957,2,0,2,0,23
5538174,0,56,10,50674.262,1,0,2,1,23
5541176,1,29,12,11102.525,1,2,2,1,23
5542004,1,36,12,64336.211,1,1,2,0,10
5542171,1,39,12,35425.234,1,2,2,0,10
5543009,1,27,12,23525.666,1,1,1,1,23
5543170,1,36,12,74211.617,1,2,1,0,23
5543172,1,33,12,49029.918,1,1,1,0,23
5543173,1,28,12,25477.373,1,2,1,1,33
5544003,1,33,12,44643.836,1,2,1,1,36
5544004,1,31,16,33658.18,1,2,1,1,36
5544175,1,34,14,78302.016,1,0,1,1,46
5545005,1,31,9,43650.453,1,2,1,1,36
5545177,1,33,14,96066.055,1,0,1,1,36
5546171,1,41,13,73006.695,1,2,1,1,46
5547004,0,31,12,10050.707,1,3,2,0,19
5548172,0,39,14,8472.9795,1,1,1,0,19
5549001,0,58,7,48734.242,1,0,2,0,19
5549003,0,34,12,771.33331,5,0,2,0,19
5549173,1,33,12,15150.856,1,3,2,1,19
5549180,0,29,12,23373.736,1,2,2,0,19
5549183,1,26,12,41390.215,1,0,2,0,19
5551003,1,24,12,36360.184,2,0,1,0,4
5553003,1,32,15,63109.09,2,0,2,0,4
5553004,1,31,12,91157.57,1,2,2,1,4
5558001,1,58,16,7996.1553,1,0,1,0,22
5558003,1,30,11,10779.968,2,0,1,1,22
5558004,1,29,12,4674.7476,2,0,1,0,22
5558171,0,38,12,8512.7148,1,1,1,0,22
5559001,0,46,7,25133.779,1,0,2,1,39
5559006,0,23,9,9256,2,0,2,0,39
5559172,1,28,16,39595.109,1,2,2,0,32
5560170,0,44,12,42446.707,1,3,2,1,39
5562172,1,42,12,111434.29,1,0,2,1,45
5565171,1,39,13,118037.37,1,1,2,1,32
5568001,1,57,12,49715.938,1,0,1,1,32
5568004,1,31,12,50178.738,1,0,1,1,32
5568005,1,30,14,45578.785,1,0,1,1,32
5569006,0,34,11,4674.7476,2,0,2,0,32
5569009,1,28,11,12621.818,1,0,2,0,32
5569170,1,39,12,45578.785,1,1,2,1,32
5569174,1,33,10,50370.402,1,0,2,0,32
5569175,0,38,16,6427.7778,1,0,2,1,32
5570006,1,34,12,25711.111,1,4,2,1,32
5570007,1,33,14,35415.887,1,1,2,0,32
5570008,1,31,12,26954.594,1,2,2,0,50
5570009,1,30,12,27791.373,2,0,2,0,32
5570010,1,29,12,18289.949,5,0,2,0,32
5570013,1,25,13,17997.777,2,0,2,0,32
5570171,1,38,13,63440.996,1,2,2,1,32
5570172,1,43,12,38325.918,1,0,2,1,32
5570180,1,52,15,42540.199,1,3,2,0,32
5571173,1,26,12,44526.969,1,3,1,0,39
5573004,1,40,12,47816.82,1,1,2,1,39
5573011,1,27,10,35995.555,2,0,2,0,39
5573174,0,29,12,20220.619,1,1,2,0,39
5575005,1,25,12,56096.969,1,0,1,1,39
5575170,1,37,16,53759.594,1,2,1,1,39
5576003,1,42,7,38566.664,1,2,2,1,9
5577003,0,40,12,17162.166,1,0,2,1,39
5578004,1,35,12,34943.738,4,0,1,1,39
5578005,1,34,10,44410.102,1,6,1,1,39
5578006,1,30,9,45812.523,1,1,1,1,39
5578170,1,37,12,86985.359,1,2,1,1,39
5578175,1,25,12,42072.727,1,2,1,1,39
5579005,1,24,12,26879.797,1,2,1,0,39
5579171,1,36,12,42399.957,1,2,1,1,39
5583001,0,59,8,18325.01,3,0,1,1,20
5583003,1,34,12,11257.96,2,0,1,0,20
5586005,1,25,12,83555.266,1,0,1,0,29
5586171,1,26,12,45228.18,1,0,1,0,29
5586172,1,31,16,32956.969,1,0,1,0,29
5600001,1,49,12,58434.344,1,1,2,1,10
5600004,1,24,12,31684.27,1,0,2,0,10
5600172,1,34,12,7012.1211,1,0,2,0,10
5605176,1,52,11,21818.215,1,0,7,1,16
5605178,1,23,12,13741.42,1,0,1,0,16
5605179,1,39,12,12266.537,1,2,1,0,16
5606001,1,45,10,27230.404,1,0,1,1,3
5606003,1,25,12,31498.447,1,2,1,0,29
5608002,1,36,14,45578.785,1,3,2,1,5
5610173,1,36,12,45516.848,1,2,2,1,39
5611001,0,51,14,34210.969,1,2,2,1,39
5612004,1,38,17,75380.305,1,3,2,1,39
5612021,1,42,14,51293.664,1,2,2,1,39
5612180,1,42,12,42834.711,1,0,2,0,39
5613004,1,40,12,25711.111,1,4,2,1,32
5613005,1,39,12,26269.742,1,3,2,1,32
5613007,1,35,12,21036.363,1,1,2,1,32
5613013,1,25,12,3506.0605,5,0,2,0,32
5613174,1,34,10,31217.963,1,0,2,1,32
5613182,1,28,12,58581.598,1,2,2,1,32
5614001,0,48,10,7573.0908,4,0,2,0,32
5614004,1,28,13,53397.301,1,3,2,1,32
5615170,1,47,12,23841.211,1,0,2,1,32
5615173,1,37,16,25711.111,1,3,2,0,32
5615174,1,46,10,44425.293,1,3,2,1,32
5619171,1,31,12,27464.141,1,3,2,1,23
5619172,1,32,12,21971.313,1,3,2,0,23
5621005,1,30,12,37397.98,1,2,2,0,23
5621170,1,26,14,25711.111,1,1,2,1,23
5621173,1,32,14,30937.479,1,1,2,0,23
5623002,1,42,13,35060.605,5,3,2,1,23
5623005,1,31,12,40202.828,1,3,2,1,23
5623009,1,25,14,17344.48,1,0,2,0,23
5623175,1,31,14,31185.24,1,1,2,0,35
5625003,1,24,12,24425.555,2,0,2,0,10
5626006,0,38,9,34710,1,2,2,1,23
5626007,1,37,11,33891.918,1,2,2,1,23
5626008,1,32,12,18586.795,2,0,2,0,23
5626177,1,35,12,32898.535,1,0,2,1,23
5628004,0,32,12,10751.919,4,0,2,0,12
5631001,1,55,12,155353.55,1,2,3,1,15
5631171,1,30,12,66962.25,1,1,1,1,15
5632001,1,56,9,40319.695,1,0,1,1,13
5632003,1,34,17,41137.777,1,1,1,1,12
5632007,1,27,12,52025.262,1,1,1,1,13
5632171,1,28,12,61472.93,1,2,1,1,13
5633170,1,59,16,72224.844,1,0,2,1,13
5634002,1,40,12,30666.342,4,0,2,0,9
5634003,1,38,13,57733.129,1,3,2,1,9
5642005,1,32,12,28048.484,2,0,2,0,37
5642170,1,34,12,52649.344,1,2,2,1,29
5642172,1,32,15,53175.25,1,1,2,0,37
5643170,1,40,16,79377.211,1,1,2,1,37
5644001,1,59,9,21065.58,1,3,2,1,37
5646005,1,32,11,17338.639,1,2,2,0,37
5652001,1,57,12,86482.828,1,0,1,1,46
5652004,1,28,16,62641.613,1,0,1,1,4
5652170,1,39,12,61472.93,1,1,1,1,46
5653004,1,31,12,21036.363,4,0,2,0,32
5653170,0,46,12,21924.564,1,2,2,1,32
5655002,1,40,11,21287.631,5,0,2,0,23
5655003,0,37,12,14024.242,1,3,2,1,23
5655005,0,34,9,2921.717,2,0,2,0,23
5655006,1,30,15,14371.342,1,4,2,0,23
5655007,1,26,11,1.1686869,2,0,2,0,23
5656005,1,38,14,33891.918,1,0,2,0,23
5656009,1,31,9,15370.569,1,1,2,0,23
5656010,1,29,11,30385.857,1,0,2,0,42
5656176,1,45,16,9524.7979,1,3,2,0,1
5660001,1,55,11,46054.441,1,0,2,0,21
5660004,1,35,12,53425.352,1,4,2,0,21
5663008,0,24,10,46747.473,2,0,2,0,21
5664001,1,47,10,83014.164,1,1,2,1,21
5671170,1,50,12,26646.061,1,1,1,0,25
5676006,1,28,12,23373.736,1,1,2,0,24
5676007,1,26,12,25711.111,1,1,2,0,24
5678004,0,27,12,3155.4546,5,0,2,0,24
5678006,1,24,11,373.9798,2,0,2,0,24
5679006,1,48,10,57966.867,1,1,2,1,10
5680171,1,31,15,48091.465,1,3,2,1,10
5680173,1,37,12,28458.693,1,1,2,0,10
5681170,1,40,5,23972.104,1,4,2,0,10
5683005,1,36,12,42189.594,1,3,2,0,9
5684002,1,38,16,38200.867,1,2,2,0,19
5684180,1,30,13,66030.805,1,2,2,0,19
5685170,1,40,16,67783.836,1,2,2,1,45
5689003,1,34,12,40492.66,1,2,2,0,42
5689005,0,30,10,1.1686869,2,0,2,0,42
5689006,1,29,12,46107.035,4,0,2,0,4
5689007,1,28,12,33424.445,5,0,2,0,41
5692004,1,24,12,31884.115,2,0,2,0,42
5693011,1,28,10,26459.07,1,2,2,0,17
5704005,1,29,12,46747.473,1,0,1,1,9
5704006,1,27,12,51422.223,1,0,1,1,9
5704170,1,41,14,67783.836,1,0,1,1,9
5704171,1,36,12,65730.453,1,0,1,1,9
5704176,1,23,12,31554.545,1,0,1,1,9
5705001,1,58,12,24542.424,5,0,2,1,42
5706004,1,41,14,81574.344,1,1,2,0,42
5706201,1,34,12,34745.059,1,2,1,0,42
5707171,1,48,16,102334.89,1,0,1,1,22
5707172,1,25,17,42610.32,1,0,1,1,22
5709001,0,55,10,20130.631,1,1,1,0,4
5711001,1,55,6,40904.039,1,0,1,1,39
5711171,0,33,12,11102.525,1,1,1,1,39
5712006,1,23,12,38771.188,1,3,1,1,39
5712170,1,37,15,39425.652,1,2,1,1,39
5712171,1,56,8,34184.09,1,0,1,1,39
5715171,1,41,14,51889.695,1,2,2,0,42
5718003,0,28,11,1.1686869,2,0,2,0,21
5718004,1,27,9,771.33331,2,0,2,0,21
5724003,1,44,12,67082.625,1,3,1,1,31
5724005,1,40,12,78068.281,1,1,1,1,31
5724174,1,32,12,74795.961,1,1,1,1,31
5730172,1,33,12,60187.371,1,3,2,1,37
5734170,1,38,8,49552.32,1,2,1,1,10
5735173,1,42,14,76899.594,1,2,1,1,10
5735178,1,37,12,75730.906,1,2,1,1,10
5739172,1,39,12,79185.547,1,0,2,1,42
5740001,1,52,17,59603.027,2,0,1,0,31
5741003,1,31,12,29217.172,2,0,2,0,42
5741004,1,29,12,84028.586,2,0,2,0,35
5743184,0,25,12,23934.707,1,2,1,0,42
5743187,1,50,9,9253.6621,1,1,1,1,42
5747180,1,34,15,70763.984,1,0,1,1,13
5748003,0,39,12,8811.8984,5,0,2,0,19
5748005,1,32,11,1682.9091,2,0,2,0,19
5749002,1,36,12,71411.438,1,2,2,0,37
5749171,1,40,12,55512.625,1,2,2,1,19
5750001,1,56,11,60771.715,1,0,2,0,34
5750007,1,28,12,38566.664,1,2,2,1,34
5751170,1,40,16,138021.92,1,2,1,1,21
5756006,0,33,12,44410.102,1,1,1,0,29
5756008,1,30,13,44530.477,2,0,1,0,29
5756170,1,42,16,102038.05,1,1,1,1,29
5756171,1,35,12,66615.148,1,2,1,1,37
5756172,0,34,12,60654.848,1,0,1,1,29
5756173,1,54,6,78302.016,1,1,1,1,29
5756176,1,32,15,130308.59,1,0,1,1,29
5756180,1,36,12,73510.398,1,0,1,1,37
5756181,1,39,16,111006.55,1,1,1,0,29
5757003,1,42,12,77798.313,1,4,2,1,29
5759176,1,30,11,18698.99,1,2,1,0,31
5761170,1,49,17,303281.25,1,3,1,1,31
5764003,1,37,12,90105.758,1,2,1,0,31
5764005,1,34,14,35083.98,4,0,7,0,31
5771002,1,31,12,25711.111,2,0,2,0,31
5774001,1,47,12,59252.422,1,1,2,0,31
5776170,1,42,16,63693.434,1,2,1,1,31
5777004,1,32,16,49084.848,5,0,1,1,6
5777005,1,31,14,45391.797,1,1,1,0,29
5778001,1,50,17,21036.363,2,0,1,0,31
5780001,1,52,12,64336.211,1,0,2,1,37
5780172,1,43,12,32723.232,1,1,2,0,37
5783005,1,39,8,14856.347,1,0,2,1,24
5784001,1,50,8,39151.008,1,1,2,1,24
5784004,1,28,13,44171.688,1,1,2,0,42
5786172,1,35,6,38311.891,1,2,7,0,4
5788001,1,57,10,38199.699,1,0,1,1,10
5788171,1,35,11,57312.402,1,3,1,1,10
5788172,1,33,12,27142.752,1,3,1,0,10
5789004,1,37,15,69770.602,1,2,1,1,10
5789005,1,31,12,54618.578,1,1,1,1,10
5790002,0,52,12,33658.18,1,1,1,1,10
5796170,0,43,14,66297.266,1,3,4,1,2
5798003,1,38,14,102844.45,1,2,1,1,4
5798006,1,29,14,111469.35,1,2,1,1,17
5798170,1,37,12,71700.109,1,2,1,0,17
